best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.0011068598832935095,1.6370372772216797,1.0,0.7194244861602783,0.0010000000474974513,4993
