best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
1.1465525631138007e-06,0.5037822723388672,1.0,0.9422222375869751,9.999999747378752e-05,1306
