loss,accuracy,val_loss,val_accuracy,lr
1.9997864961624146,0.14499999582767487,1.8511300086975098,0.19834710657596588,0.001
1.9353381395339966,0.1850000023841858,1.848473310470581,0.20247933268547058,0.001
1.941713571548462,0.18000000715255737,1.8463693857192993,0.20247933268547058,0.001
1.916839599609375,0.15000000596046448,1.8441420793533325,0.20661157369613647,0.001
1.966325044631958,0.1599999964237213,1.8421688079833984,0.21074379980564117,0.001
1.8618463277816772,0.18000000715255737,1.8399471044540405,0.21487602591514587,0.001
1.95424222946167,0.125,1.8379367589950562,0.21487602591514587,0.001
1.8671492338180542,0.19499999284744263,1.8361605405807495,0.21487602591514587,0.001
1.9109879732131958,0.20000000298023224,1.8343749046325684,0.21487602591514587,0.001
1.9536396265029907,0.13500000536441803,1.8327157497406006,0.21487602591514587,0.001
1.953245997428894,0.19499999284744263,1.8310940265655518,0.22314049303531647,0.001
1.9368215799331665,0.1599999964237213,1.829375982284546,0.22314049303531647,0.001
1.8846474885940552,0.2549999952316284,1.8277922868728638,0.22727273404598236,0.001
1.9023993015289307,0.16500000655651093,1.8259655237197876,0.23140496015548706,0.001
1.933285117149353,0.17000000178813934,1.8244481086730957,0.23140496015548706,0.001
1.8881781101226807,0.19499999284744263,1.8227934837341309,0.23140496015548706,0.001
1.8555454015731812,0.17000000178813934,1.8211382627487183,0.23140496015548706,0.001
1.9325242042541504,0.14000000059604645,1.8196114301681519,0.23140496015548706,0.001
1.8913131952285767,0.2549999952316284,1.81815767288208,0.23140496015548706,0.001
1.8585697412490845,0.20999999344348907,1.816658616065979,0.23140496015548706,0.001
1.925907015800476,0.20499999821186066,1.8151992559432983,0.23140496015548706,0.001
1.8328067064285278,0.20000000298023224,1.8138341903686523,0.23140496015548706,0.001
1.87662935256958,0.18000000715255737,1.8124849796295166,0.23140496015548706,0.001
1.8645310401916504,0.25,1.8110151290893555,0.23553718626499176,0.001
1.875043511390686,0.24500000476837158,1.8096160888671875,0.23553718626499176,0.001
1.9198520183563232,0.18000000715255737,1.808347225189209,0.23553718626499176,0.001
1.8724080324172974,0.22499999403953552,1.8070122003555298,0.23553718626499176,0.001
1.83970046043396,0.22499999403953552,1.805643081665039,0.23553718626499176,0.001
1.8481782674789429,0.2199999988079071,1.804459571838379,0.23966942727565765,0.001
1.8770511150360107,0.20999999344348907,1.8030649423599243,0.23966942727565765,0.001
1.9187895059585571,0.1550000011920929,1.801852822303772,0.23553718626499176,0.001
1.8584845066070557,0.23499999940395355,1.8006558418273926,0.23553718626499176,0.001
1.88749361038208,0.18000000715255737,1.7993534803390503,0.23966942727565765,0.001
1.842335820198059,0.20999999344348907,1.7981377840042114,0.23553718626499176,0.001
1.832639455795288,0.22499999403953552,1.7968446016311646,0.23966942727565765,0.001
1.884004831314087,0.17499999701976776,1.7954283952713013,0.23553718626499176,0.001
1.8660284280776978,0.22499999403953552,1.794034481048584,0.23553718626499176,0.001
1.8800535202026367,0.23499999940395355,1.792923092842102,0.23553718626499176,0.001
1.8120176792144775,0.23999999463558197,1.7919039726257324,0.22727273404598236,0.001
1.7812485694885254,0.25999999046325684,1.7908592224121094,0.22314049303531647,0.001
1.8773887157440186,0.20499999821186066,1.7896214723587036,0.22727273404598236,0.001
1.8231526613235474,0.22499999403953552,1.7884353399276733,0.22727273404598236,0.001
1.8608479499816895,0.19499999284744263,1.7873116731643677,0.23553718626499176,0.001
1.8084841966629028,0.25999999046325684,1.7861640453338623,0.23553718626499176,0.001
1.8332136869430542,0.2549999952316284,1.7850013971328735,0.23553718626499176,0.001
1.8640459775924683,0.20499999821186066,1.783960223197937,0.23553718626499176,0.001
1.8039294481277466,0.27000001072883606,1.7830203771591187,0.23140496015548706,0.001
1.8501604795455933,0.2549999952316284,1.7819161415100098,0.23140496015548706,0.001
1.8420538902282715,0.23999999463558197,1.7808449268341064,0.23140496015548706,0.001
1.8090969324111938,0.28999999165534973,1.7797424793243408,0.23140496015548706,0.001
1.8621934652328491,0.1899999976158142,1.7785272598266602,0.23553718626499176,0.001
1.7867599725723267,0.2549999952316284,1.7774572372436523,0.22727273404598236,0.001
1.8129295110702515,0.23999999463558197,1.7763721942901611,0.22727273404598236,0.001
1.808211326599121,0.2549999952316284,1.7754193544387817,0.22727273404598236,0.001
1.7859612703323364,0.2800000011920929,1.7744885683059692,0.22727273404598236,0.001
1.7483901977539062,0.29499998688697815,1.7734571695327759,0.22727273404598236,0.001
1.8156999349594116,0.23000000417232513,1.7723838090896606,0.22727273404598236,0.001
1.8566054105758667,0.18000000715255737,1.771352767944336,0.22727273404598236,0.001
1.8463209867477417,0.19499999284744263,1.7700093984603882,0.23553718626499176,0.001
1.8256280422210693,0.24500000476837158,1.7689107656478882,0.23553718626499176,0.001
1.7903070449829102,0.25,1.7679352760314941,0.23966942727565765,0.001
1.8325302600860596,0.23999999463558197,1.7670224905014038,0.23553718626499176,0.001
1.7984024286270142,0.2549999952316284,1.765997052192688,0.23553718626499176,0.001
1.8431265354156494,0.26499998569488525,1.7650840282440186,0.23553718626499176,0.001
1.769930124282837,0.25,1.764216661453247,0.23553718626499176,0.001
1.7307168245315552,0.25,1.7632781267166138,0.23553718626499176,0.001
1.7421441078186035,0.3100000023841858,1.7623953819274902,0.23553718626499176,0.001
1.80181086063385,0.2549999952316284,1.7613319158554077,0.23966942727565765,0.001
1.7421008348464966,0.32499998807907104,1.7602437734603882,0.23966942727565765,0.001
1.7705192565917969,0.2849999964237213,1.7592636346817017,0.23966942727565765,0.001
1.7674556970596313,0.2800000011920929,1.758278250694275,0.23966942727565765,0.001
1.777504324913025,0.24500000476837158,1.7573564052581787,0.23553718626499176,0.001
1.8145856857299805,0.20999999344348907,1.7564964294433594,0.23140496015548706,0.001
1.7717021703720093,0.2750000059604645,1.7555553913116455,0.23140496015548706,0.001
1.7870593070983887,0.28999999165534973,1.7546520233154297,0.23140496015548706,0.001
1.7667492628097534,0.29499998688697815,1.7536225318908691,0.23140496015548706,0.001
1.8008636236190796,0.23000000417232513,1.7526981830596924,0.23140496015548706,0.001
1.7073200941085815,0.33000001311302185,1.7517976760864258,0.23140496015548706,0.001
1.7988723516464233,0.2199999988079071,1.7507702112197876,0.23140496015548706,0.001
1.7812755107879639,0.28999999165534973,1.749885082244873,0.22727273404598236,0.001
1.6896449327468872,0.3199999928474426,1.749050498008728,0.23140496015548706,0.001
1.7660349607467651,0.2800000011920929,1.7480186223983765,0.23140496015548706,0.001
1.7526682615280151,0.2800000011920929,1.7469533681869507,0.23140496015548706,0.001
1.723962664604187,0.2750000059604645,1.7460083961486816,0.23140496015548706,0.001
1.7741265296936035,0.27000001072883606,1.745095133781433,0.23140496015548706,0.001
1.7717970609664917,0.26499998569488525,1.7441458702087402,0.23140496015548706,0.001
1.7553156614303589,0.2849999964237213,1.7431933879852295,0.22727273404598236,0.001
1.7329699993133545,0.2849999964237213,1.7420955896377563,0.22727273404598236,0.001
1.7616183757781982,0.23499999940395355,1.7412916421890259,0.22727273404598236,0.001
1.7096089124679565,0.30000001192092896,1.7403526306152344,0.22727273404598236,0.001
1.7551623582839966,0.3050000071525574,1.7393386363983154,0.22314049303531647,0.001
1.7336735725402832,0.2750000059604645,1.7383286952972412,0.22314049303531647,0.001
1.6540814638137817,0.3149999976158142,1.7372291088104248,0.22314049303531647,0.001
1.80280339717865,0.24500000476837158,1.7363168001174927,0.22314049303531647,0.001
1.8361294269561768,0.23499999940395355,1.7352643013000488,0.22314049303531647,0.001
1.7406104803085327,0.25999999046325684,1.7343581914901733,0.22727273404598236,0.001
1.814479112625122,0.23999999463558197,1.733282208442688,0.22727273404598236,0.001
1.6733595132827759,0.33000001311302185,1.7323442697525024,0.22727273404598236,0.001
1.7598276138305664,0.23499999940395355,1.7314069271087646,0.22727273404598236,0.001
1.7054733037948608,0.3149999976158142,1.7304784059524536,0.22727273404598236,0.001
1.7459869384765625,0.26499998569488525,1.7296905517578125,0.22727273404598236,0.001
1.7252482175827026,0.26499998569488525,1.7287302017211914,0.22727273404598236,0.001
1.7602404356002808,0.25,1.7279636859893799,0.22727273404598236,0.001
1.7289334535598755,0.28999999165534973,1.7269805669784546,0.22727273404598236,0.001
1.6970585584640503,0.33000001311302185,1.7260422706604004,0.23140496015548706,0.001
1.7119511365890503,0.30000001192092896,1.7251185178756714,0.23553718626499176,0.001
1.6546093225479126,0.3199999928474426,1.72421395778656,0.23553718626499176,0.001
1.7110003232955933,0.28999999165534973,1.7232403755187988,0.23553718626499176,0.001
1.7491505146026611,0.3149999976158142,1.7220911979675293,0.23553718626499176,0.001
1.6996941566467285,0.3050000071525574,1.721226692199707,0.23966942727565765,0.001
1.721152901649475,0.33000001311302185,1.720410704612732,0.23966942727565765,0.001
1.728770136833191,0.33000001311302185,1.719443678855896,0.23966942727565765,0.001
1.7123281955718994,0.3149999976158142,1.718509316444397,0.23966942727565765,0.001
1.6778955459594727,0.28999999165534973,1.717707633972168,0.24380165338516235,0.001
1.6998220682144165,0.30000001192092896,1.7167774438858032,0.24380165338516235,0.001
1.7302100658416748,0.26499998569488525,1.7158187627792358,0.24793387949466705,0.001
1.7698392868041992,0.25999999046325684,1.7149403095245361,0.24793387949466705,0.001
1.6569747924804688,0.3499999940395355,1.7139416933059692,0.24793387949466705,0.001
1.704133152961731,0.2800000011920929,1.7128055095672607,0.24793387949466705,0.001
1.7550565004348755,0.27000001072883606,1.7118761539459229,0.24793387949466705,0.001
1.7308235168457031,0.2849999964237213,1.7108420133590698,0.24793387949466705,0.001
1.721055269241333,0.3100000023841858,1.7101213932037354,0.24793387949466705,0.001
1.678554654121399,0.3499999940395355,1.70930814743042,0.24793387949466705,0.001
1.7051591873168945,0.2750000059604645,1.7085788249969482,0.24793387949466705,0.001
1.7158973217010498,0.33000001311302185,1.7077088356018066,0.24793387949466705,0.001
1.7139084339141846,0.3199999928474426,1.706946849822998,0.24793387949466705,0.001
1.6663522720336914,0.33500000834465027,1.7061502933502197,0.24793387949466705,0.001
1.7423985004425049,0.27000001072883606,1.7052353620529175,0.24793387949466705,0.001
1.6587551832199097,0.33500000834465027,1.7043606042861938,0.23966942727565765,0.001
1.6608705520629883,0.3449999988079071,1.7035799026489258,0.23966942727565765,0.001
1.7531133890151978,0.25,1.7026513814926147,0.23966942727565765,0.001
1.6319352388381958,0.32499998807907104,1.7019026279449463,0.23966942727565765,0.001
1.7176034450531006,0.33500000834465027,1.7008979320526123,0.23966942727565765,0.001
1.6459697484970093,0.33500000834465027,1.7001428604125977,0.23966942727565765,0.001
1.6832462549209595,0.3149999976158142,1.699168086051941,0.23966942727565765,0.001
1.663233757019043,0.3149999976158142,1.6983445882797241,0.23966942727565765,0.001
1.6039735078811646,0.3499999940395355,1.6974382400512695,0.23966942727565765,0.001
1.6873300075531006,0.3100000023841858,1.6965585947036743,0.24380165338516235,0.001
1.6979528665542603,0.3449999988079071,1.6957248449325562,0.24380165338516235,0.001
1.6582008600234985,0.35499998927116394,1.6949259042739868,0.24380165338516235,0.001
1.6709476709365845,0.3449999988079071,1.6942180395126343,0.24380165338516235,0.001
1.678155541419983,0.3400000035762787,1.6932839155197144,0.24380165338516235,0.001
1.6981428861618042,0.2800000011920929,1.6924115419387817,0.24380165338516235,0.001
1.6268540620803833,0.35499998927116394,1.6914489269256592,0.24380165338516235,0.001
1.7581846714019775,0.2849999964237213,1.690651297569275,0.24380165338516235,0.001
1.6749340295791626,0.3149999976158142,1.6896687746047974,0.24380165338516235,0.001
1.6946324110031128,0.33500000834465027,1.6888151168823242,0.24793387949466705,0.001
1.6753082275390625,0.29499998688697815,1.6879078149795532,0.24793387949466705,0.001
1.6975473165512085,0.3050000071525574,1.6869564056396484,0.23966942727565765,0.001
1.651859998703003,0.35499998927116394,1.6861594915390015,0.23966942727565765,0.001
1.6520941257476807,0.3400000035762787,1.6854748725891113,0.23966942727565765,0.001
1.684982180595398,0.3199999928474426,1.6846723556518555,0.23966942727565765,0.001
1.6615382432937622,0.3449999988079071,1.6837221384048462,0.23966942727565765,0.001
1.6433697938919067,0.3400000035762787,1.6827967166900635,0.24380165338516235,0.001
1.6495791673660278,0.30000001192092896,1.6818664073944092,0.24380165338516235,0.001
1.6818455457687378,0.3100000023841858,1.6809321641921997,0.24380165338516235,0.001
1.6923373937606812,0.3100000023841858,1.680000901222229,0.24380165338516235,0.001
1.6141400337219238,0.3799999952316284,1.6790122985839844,0.24380165338516235,0.001
1.6728463172912598,0.30000001192092896,1.6781682968139648,0.24380165338516235,0.001
1.6329349279403687,0.3799999952316284,1.6773415803909302,0.24380165338516235,0.001
1.6600664854049683,0.32499998807907104,1.6765176057815552,0.24380165338516235,0.001
1.6527354717254639,0.3400000035762787,1.6756987571716309,0.24380165338516235,0.001
1.6778315305709839,0.3050000071525574,1.674685001373291,0.24380165338516235,0.001
1.659726858139038,0.3199999928474426,1.6738468408584595,0.24380165338516235,0.001
1.6618391275405884,0.3149999976158142,1.6731514930725098,0.24380165338516235,0.001
1.664270281791687,0.3199999928474426,1.6723668575286865,0.24793387949466705,0.001
1.6472657918930054,0.3700000047683716,1.6714849472045898,0.25619834661483765,0.001
1.6262807846069336,0.3499999940395355,1.6706867218017578,0.25619834661483765,0.001
1.6649534702301025,0.3449999988079071,1.6697756052017212,0.25619834661483765,0.001
1.670069932937622,0.3449999988079071,1.668860673904419,0.25619834661483765,0.001
1.655266284942627,0.3700000047683716,1.6677894592285156,0.25619834661483765,0.001
1.6486507654190063,0.3499999940395355,1.667003870010376,0.25619834661483765,0.001
1.6022793054580688,0.3799999952316284,1.6661376953125,0.25619834661483765,0.001
1.6401101350784302,0.35499998927116394,1.665395975112915,0.26033058762550354,0.001
1.5780067443847656,0.4000000059604645,1.6646720170974731,0.26859503984451294,0.001
1.6115509271621704,0.3799999952316284,1.6639604568481445,0.26859503984451294,0.001
1.597084403038025,0.3700000047683716,1.6630710363388062,0.26859503984451294,0.001
1.6275967359542847,0.3199999928474426,1.662267804145813,0.26859503984451294,0.001
1.6330920457839966,0.33500000834465027,1.6614900827407837,0.26859503984451294,0.001
1.617742657661438,0.3799999952316284,1.660915732383728,0.26446279883384705,0.001
1.643231987953186,0.375,1.6598939895629883,0.26446279883384705,0.001
1.7076281309127808,0.28999999165534973,1.6590319871902466,0.26446279883384705,0.001
1.5864653587341309,0.36000001430511475,1.6582295894622803,0.27272728085517883,0.001
1.654638409614563,0.2849999964237213,1.6573801040649414,0.27272728085517883,0.001
1.6444965600967407,0.29499998688697815,1.6564593315124512,0.27272728085517883,0.001
1.6680635213851929,0.3700000047683716,1.655752182006836,0.27272728085517883,0.001
1.5882679224014282,0.3700000047683716,1.6551079750061035,0.27272728085517883,0.001
1.5771310329437256,0.3499999940395355,1.6544524431228638,0.27272728085517883,0.001
1.6045329570770264,0.38499999046325684,1.6536799669265747,0.28099173307418823,0.001
1.5850274562835693,0.36000001430511475,1.6528184413909912,0.27685949206352234,0.001
1.6394646167755127,0.35499998927116394,1.6518268585205078,0.27685949206352234,0.001
1.5989525318145752,0.38499999046325684,1.6512011289596558,0.27272728085517883,0.001
1.6463111639022827,0.3449999988079071,1.6504381895065308,0.27272728085517883,0.001
1.5670486688613892,0.36500000953674316,1.6497575044631958,0.27272728085517883,0.001
1.5540794134140015,0.4099999964237213,1.6488443613052368,0.27272728085517883,0.001
1.6046746969223022,0.4050000011920929,1.6478841304779053,0.27272728085517883,0.001
1.6108397245407104,0.35499998927116394,1.6468337774276733,0.27685949206352234,0.001
1.5902634859085083,0.3799999952316284,1.6458736658096313,0.27685949206352234,0.001
1.6266268491744995,0.35499998927116394,1.6449737548828125,0.27685949206352234,0.001
1.6020311117172241,0.375,1.644139289855957,0.27685949206352234,0.001
1.6023706197738647,0.3449999988079071,1.643324375152588,0.27685949206352234,0.001
1.6145137548446655,0.38499999046325684,1.6425634622573853,0.27272728085517883,0.001
1.5815070867538452,0.36500000953674316,1.6417549848556519,0.27272728085517883,0.001
1.6406314373016357,0.32499998807907104,1.6408993005752563,0.27272728085517883,0.001
1.6704543828964233,0.3400000035762787,1.6402273178100586,0.27272728085517883,0.001
1.5601462125778198,0.3799999952316284,1.6394709348678589,0.27685949206352234,0.001
1.6013970375061035,0.3799999952316284,1.63869309425354,0.28099173307418823,0.001
1.566901683807373,0.4099999964237213,1.6379213333129883,0.2851239740848541,0.001
1.5908492803573608,0.3700000047683716,1.6372721195220947,0.2851239740848541,0.001
1.537184238433838,0.38999998569488525,1.636521339416504,0.2851239740848541,0.001
1.6418006420135498,0.36500000953674316,1.6356890201568604,0.2851239740848541,0.001
1.631321907043457,0.3449999988079071,1.6347824335098267,0.2851239740848541,0.001
1.5839054584503174,0.3449999988079071,1.6340726613998413,0.2851239740848541,0.001
1.5725922584533691,0.32499998807907104,1.6329652070999146,0.2851239740848541,0.001
1.5774723291397095,0.38499999046325684,1.6321442127227783,0.2851239740848541,0.001
1.620148777961731,0.35499998927116394,1.6313204765319824,0.2851239740848541,0.001
1.5385607481002808,0.42500001192092896,1.6306389570236206,0.28099173307418823,0.001
1.5758339166641235,0.38499999046325684,1.629871129989624,0.28099173307418823,0.001
1.5829042196273804,0.3799999952316284,1.6291112899780273,0.28099173307418823,0.001
1.5625779628753662,0.41999998688697815,1.6284120082855225,0.28099173307418823,0.001
1.542573094367981,0.39500001072883606,1.6275968551635742,0.28099173307418823,0.001
1.5088675022125244,0.44999998807907104,1.6268446445465088,0.28099173307418823,0.001
1.5174345970153809,0.41999998688697815,1.6260184049606323,0.28099173307418823,0.001
1.5749911069869995,0.3499999940395355,1.6252363920211792,0.28099173307418823,0.001
1.4986701011657715,0.41999998688697815,1.6243724822998047,0.28099173307418823,0.001
1.5761867761611938,0.39500001072883606,1.6234694719314575,0.2851239740848541,0.001
1.5616025924682617,0.36500000953674316,1.6227425336837769,0.28925618529319763,0.001
1.5734251737594604,0.3700000047683716,1.621909260749817,0.28925618529319763,0.001
1.6012024879455566,0.375,1.6212129592895508,0.2851239740848541,0.001
1.4941052198410034,0.4050000011920929,1.6204285621643066,0.28925618529319763,0.001
1.5481681823730469,0.3799999952316284,1.6197189092636108,0.28925618529319763,0.001
1.5314075946807861,0.39500001072883606,1.618863582611084,0.28925618529319763,0.001
1.5453895330429077,0.38499999046325684,1.6180546283721924,0.28925618529319763,0.001
1.5768637657165527,0.39500001072883606,1.6172775030136108,0.28925618529319763,0.001
1.5388973951339722,0.39500001072883606,1.6165218353271484,0.28925618529319763,0.001
1.5596287250518799,0.3700000047683716,1.615954875946045,0.2851239740848541,0.001
1.6099190711975098,0.3700000047683716,1.6151397228240967,0.2851239740848541,0.001
1.5239074230194092,0.36000001430511475,1.6145310401916504,0.2851239740848541,0.001
1.5666489601135254,0.3799999952316284,1.6136212348937988,0.2851239740848541,0.001
1.5212960243225098,0.4749999940395355,1.6128475666046143,0.28925618529319763,0.001
1.5337638854980469,0.39500001072883606,1.6120582818984985,0.28925618529319763,0.001
1.5096272230148315,0.4449999928474426,1.6112754344940186,0.28925618529319763,0.001
1.557984471321106,0.4000000059604645,1.6103757619857788,0.28925618529319763,0.001
1.496303677558899,0.4699999988079071,1.6097244024276733,0.28925618529319763,0.001
1.5899337530136108,0.4050000011920929,1.6090543270111084,0.28925618529319763,0.001
1.54569673538208,0.41999998688697815,1.608270525932312,0.28925618529319763,0.001
1.5268075466156006,0.4000000059604645,1.6074882745742798,0.28925618529319763,0.001
1.501052975654602,0.4050000011920929,1.6068928241729736,0.2975206673145294,0.001
1.4465082883834839,0.5,1.6062343120574951,0.2975206673145294,0.001
1.5101652145385742,0.44999998807907104,1.6053707599639893,0.2975206673145294,0.001
1.5334151983261108,0.4099999964237213,1.60464608669281,0.2975206673145294,0.001
1.5203542709350586,0.39500001072883606,1.6038235425949097,0.2975206673145294,0.001
1.5387197732925415,0.41999998688697815,1.6029164791107178,0.3016528785228729,0.001
1.5488089323043823,0.36500000953674316,1.6021578311920166,0.3016528785228729,0.001
1.5788639783859253,0.375,1.6014670133590698,0.3016528785228729,0.001
1.5302062034606934,0.3799999952316284,1.6005867719650269,0.3016528785228729,0.001
1.5151253938674927,0.38499999046325684,1.599879264831543,0.3016528785228729,0.001
1.5230413675308228,0.375,1.5991770029067993,0.3057851195335388,0.001
1.5901981592178345,0.41999998688697815,1.598563551902771,0.3057851195335388,0.001
1.5066821575164795,0.45500001311302185,1.5976570844650269,0.3057851195335388,0.001
1.5175918340682983,0.4449999928474426,1.5970042943954468,0.3140496015548706,0.001
1.514001727104187,0.39500001072883606,1.596376657485962,0.3140496015548706,0.001
1.4917500019073486,0.36000001430511475,1.595691204071045,0.3140496015548706,0.001
1.5431582927703857,0.38999998569488525,1.5950095653533936,0.3181818127632141,0.001
1.4494409561157227,0.4350000023841858,1.5944912433624268,0.3140496015548706,0.001
1.5005598068237305,0.41499999165534973,1.5938338041305542,0.3140496015548706,0.001
1.4947971105575562,0.4050000011920929,1.5930720567703247,0.3140496015548706,0.001
1.508209228515625,0.44999998807907104,1.5924677848815918,0.3140496015548706,0.001
1.48406982421875,0.4449999928474426,1.5916318893432617,0.3140496015548706,0.001
1.5087676048278809,0.4300000071525574,1.590896487236023,0.3140496015548706,0.001
1.5379589796066284,0.42500001192092896,1.590232253074646,0.3181818127632141,0.001
1.5158494710922241,0.38999998569488525,1.5895627737045288,0.3181818127632141,0.001
1.4587398767471313,0.4399999976158142,1.5888850688934326,0.3181818127632141,0.001
1.5128157138824463,0.375,1.5881186723709106,0.32231405377388,0.001
1.508310079574585,0.4300000071525574,1.5873507261276245,0.32231405377388,0.001
1.5031393766403198,0.4099999964237213,1.5865843296051025,0.32231405377388,0.001
1.5339417457580566,0.4350000023841858,1.5858722925186157,0.3264462947845459,0.001
1.5156461000442505,0.4449999928474426,1.5849958658218384,0.3264462947845459,0.001
1.5564488172531128,0.4300000071525574,1.5844013690948486,0.3264462947845459,0.001
1.4756873846054077,0.41499999165534973,1.583523154258728,0.3305785059928894,0.001
1.4493212699890137,0.4099999964237213,1.582830548286438,0.3347107470035553,0.001
1.5061976909637451,0.41499999165534973,1.5820695161819458,0.3347107470035553,0.001
1.4914352893829346,0.4449999928474426,1.581241250038147,0.3347107470035553,0.001
1.488016963005066,0.41999998688697815,1.5807605981826782,0.3347107470035553,0.001
1.4725031852722168,0.46000000834465027,1.5800727605819702,0.3388429880142212,0.001
1.4688503742218018,0.4950000047683716,1.5793018341064453,0.3388429880142212,0.001
1.5414047241210938,0.42500001192092896,1.578600287437439,0.3388429880142212,0.001
1.4781602621078491,0.42500001192092896,1.5780515670776367,0.3429751992225647,0.001
1.4952235221862793,0.4449999928474426,1.5775420665740967,0.3429751992225647,0.001
1.549634575843811,0.3799999952316284,1.5768591165542603,0.3429751992225647,0.001
1.479173183441162,0.4350000023841858,1.5762847661972046,0.3429751992225647,0.001
1.5553425550460815,0.4099999964237213,1.5754687786102295,0.3429751992225647,0.001
1.5246294736862183,0.4399999976158142,1.5748064517974854,0.3429751992225647,0.001
