best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.01507013849914074,5.162051677703857,0.9933900833129883,0.717287003993988,9.999999747378752e-05,1460
