classifier,dataset,perturbation,patch_size,threshold,acc_base,acc_zero_tp,change_zero_tp,acc_inverse_tp,change_inverse_tp
MLP,OSULeaf,zero,25,55,0.9449999928474426,0.5318691811888279,0.41313081165861476,0.45237526856051563,0.492624724286927
MLP,OSULeaf,zero,25,50,0.9449999928474426,0.531980906921241,0.4130190859262016,0.4525059665871122,0.49249402626033045
MLP,OSULeaf,mean,30,95,0.9449999928474426,0.17122227952552863,0.773777713321914,0.20268179473955647,0.7423181981078861
MLP,OSULeaf,mean,30,90,0.9449999928474426,0.3434262948207171,0.6015736980267254,0.29163346613545815,0.6533665267119845
MLP,OSULeaf,mean,30,85,0.9449999928474426,0.4430935494765282,0.5019064433709144,0.3573117190138467,0.587688273833596
MLP,OSULeaf,mean,30,80,0.9449999928474426,0.490583513430071,0.4544164794173716,0.40228465575794997,0.5427153370894926
MLP,OSULeaf,mean,30,75,0.9449999928474426,0.5105309997033521,0.4344689931440905,0.4197567487392465,0.5252432441081961
MLP,OSULeaf,mean,30,70,0.9449999928474426,0.519790454016298,0.42520953883114465,0.4254947613504074,0.5195052314970352
MLP,OSULeaf,mean,30,65,0.9449999928474426,0.5262704565030146,0.418729536344428,0.4295147861039334,0.5154852067435092
MLP,OSULeaf,mean,30,60,0.9449999928474426,0.5285714285714286,0.41642856427601405,0.4308571428571429,0.5141428499902998
MLP,OSULeaf,mean,30,55,0.9449999928474426,0.5309835133598636,0.414016479487579,0.4326321773735077,0.512367815473935
MLP,OSULeaf,mean,30,50,0.9449999928474426,0.5319148936170213,0.41308509923042136,0.43375886524822693,0.5112411275992157
MLP,OSULeaf,zero,30,95,0.9449999928474426,0.17122227952552863,0.773777713321914,0.20268179473955647,0.7423181981078861
MLP,OSULeaf,zero,30,90,0.9449999928474426,0.3434262948207171,0.6015736980267254,0.29163346613545815,0.6533665267119845
MLP,OSULeaf,zero,30,85,0.9449999928474426,0.4430935494765282,0.5019064433709144,0.3573117190138467,0.587688273833596
MLP,OSULeaf,zero,30,80,0.9449999928474426,0.490583513430071,0.4544164794173716,0.40228465575794997,0.5427153370894926
MLP,OSULeaf,zero,30,75,0.9449999928474426,0.5105309997033521,0.4344689931440905,0.4197567487392465,0.5252432441081961
MLP,OSULeaf,zero,30,70,0.9449999928474426,0.519790454016298,0.42520953883114465,0.4254947613504074,0.5195052314970352
MLP,OSULeaf,zero,30,65,0.9449999928474426,0.5262704565030146,0.418729536344428,0.4295147861039334,0.5154852067435092
MLP,OSULeaf,zero,30,60,0.9449999928474426,0.5285714285714286,0.41642856427601405,0.4308571428571429,0.5141428499902998
MLP,OSULeaf,zero,30,55,0.9449999928474426,0.5309835133598636,0.414016479487579,0.4326321773735077,0.512367815473935
MLP,OSULeaf,zero,30,50,0.9449999928474426,0.5319148936170213,0.41308509923042136,0.43375886524822693,0.5112411275992157
MLP,OSULeaf,mean,35,95,0.9449999928474426,0.20079635949943117,0.7442036333480114,0.21274175199089876,0.7322582408565439
MLP,OSULeaf,mean,35,90,0.9449999928474426,0.36202307009760426,0.5829769227498384,0.2963620230700976,0.648637969777345
MLP,OSULeaf,mean,35,85,0.9449999928474426,0.4490811638591118,0.49591882898833084,0.3560490045941807,0.588950988253262
MLP,OSULeaf,mean,35,80,0.9449999928474426,0.49366643209007743,0.4513335607573652,0.39408866995073893,0.5509113228967037
MLP,OSULeaf,mean,35,75,0.9449999928474426,0.5103706222373342,0.4346293706101084,0.40700442026521594,0.5379955725822267
MLP,OSULeaf,mean,35,70,0.9449999928474426,0.5191986644407346,0.42580132840670804,0.41402337228714525,0.5309766205602974
MLP,OSULeaf,mean,35,65,0.9449999928474426,0.5247524752475248,0.42024751759991785,0.4161716171617162,0.5288283756857264
MLP,OSULeaf,mean,35,60,0.9449999928474426,0.5272488509520683,0.4177511418953743,0.4169402495075509,0.5280597433398917
MLP,OSULeaf,mean,35,55,0.9449999928474426,0.5300261096605744,0.41497388318686823,0.4197127937336815,0.5252871991137611
MLP,OSULeaf,mean,35,50,0.9449999928474426,0.530638852672751,0.4143611401746916,0.42046936114732725,0.5245306317001154
MLP,OSULeaf,zero,35,95,0.9449999928474426,0.20079635949943117,0.7442036333480114,0.21274175199089876,0.7322582408565439
MLP,OSULeaf,zero,35,90,0.9449999928474426,0.36202307009760426,0.5829769227498384,0.2963620230700976,0.648637969777345
MLP,OSULeaf,zero,35,85,0.9449999928474426,0.4490811638591118,0.49591882898833084,0.3560490045941807,0.588950988253262
MLP,OSULeaf,zero,35,80,0.9449999928474426,0.49366643209007743,0.4513335607573652,0.39408866995073893,0.5509113228967037
MLP,OSULeaf,zero,35,75,0.9449999928474426,0.5103706222373342,0.4346293706101084,0.40700442026521594,0.5379955725822267
MLP,OSULeaf,zero,35,70,0.9449999928474426,0.5191986644407346,0.42580132840670804,0.41402337228714525,0.5309766205602974
MLP,OSULeaf,zero,35,65,0.9449999928474426,0.5247524752475248,0.42024751759991785,0.4161716171617162,0.5288283756857264
MLP,OSULeaf,zero,35,60,0.9449999928474426,0.5272488509520683,0.4177511418953743,0.4169402495075509,0.5280597433398917
MLP,OSULeaf,zero,35,55,0.9449999928474426,0.5300261096605744,0.41497388318686823,0.4197127937336815,0.5252871991137611
MLP,OSULeaf,zero,35,50,0.9449999928474426,0.530638852672751,0.4143611401746916,0.42046936114732725,0.5245306317001154
MLP,OSULeaf,mean,40,95,0.9449999928474426,0.23341677096370464,0.711583221883738,0.2227784730913642,0.7222215197560784
MLP,OSULeaf,mean,40,90,0.9449999928474426,0.40904761904761905,0.5359523737998235,0.3119047619047619,0.6330952309426807
MLP,OSULeaf,mean,40,85,0.9449999928474426,0.48697809011988424,0.4580219027275584,0.37412153782554775,0.5708784550218948
MLP,OSULeaf,mean,40,80,0.9449999928474426,0.5176836377769141,0.42731635507052856,0.4018655266226195,0.5431344662248232
MLP,OSULeaf,mean,40,75,0.9449999928474426,0.5223248652809854,0.4226751275664572,0.40723633564280215,0.5377636572046405
MLP,OSULeaf,mean,40,70,0.9449999928474426,0.5234254992319508,0.4215744936154918,0.40860215053763443,0.5363978423098081
MLP,OSULeaf,mean,40,65,0.9449999928474426,0.5239739163789797,0.4210260764684629,0.4092827004219409,0.5357172924255017
MLP,OSULeaf,mean,40,60,0.9449999928474426,0.5239739163789797,0.4210260764684629,0.4092827004219409,0.5357172924255017
MLP,OSULeaf,mean,40,55,0.9449999928474426,0.5239739163789797,0.4210260764684629,0.4092827004219409,0.5357172924255017
MLP,OSULeaf,mean,40,50,0.9449999928474426,0.5239739163789797,0.4210260764684629,0.4092827004219409,0.5357172924255017
MLP,OSULeaf,zero,40,95,0.9449999928474426,0.23341677096370464,0.711583221883738,0.2227784730913642,0.7222215197560784
MLP,OSULeaf,zero,40,90,0.9449999928474426,0.40904761904761905,0.5359523737998235,0.3119047619047619,0.6330952309426807
MLP,OSULeaf,zero,40,85,0.9449999928474426,0.48697809011988424,0.4580219027275584,0.37412153782554775,0.5708784550218948
MLP,OSULeaf,zero,40,80,0.9449999928474426,0.5176836377769141,0.42731635507052856,0.4018655266226195,0.5431344662248232
MLP,OSULeaf,zero,40,75,0.9449999928474426,0.5223248652809854,0.4226751275664572,0.40723633564280215,0.5377636572046405
MLP,OSULeaf,zero,40,70,0.9449999928474426,0.5234254992319508,0.4215744936154918,0.40860215053763443,0.5363978423098081
MLP,OSULeaf,zero,40,65,0.9449999928474426,0.5239739163789797,0.4210260764684629,0.4092827004219409,0.5357172924255017
MLP,OSULeaf,zero,40,60,0.9449999928474426,0.5239739163789797,0.4210260764684629,0.4092827004219409,0.5357172924255017
MLP,OSULeaf,zero,40,55,0.9449999928474426,0.5239739163789797,0.4210260764684629,0.4092827004219409,0.5357172924255017
MLP,OSULeaf,zero,40,50,0.9449999928474426,0.5239739163789797,0.4210260764684629,0.4092827004219409,0.5357172924255017
MLP,OSULeaf,mean,45,95,0.9449999928474426,0.2564784053156146,0.688521587531828,0.22325581395348837,0.7217441788939543
MLP,OSULeaf,mean,45,90,0.9449999928474426,0.4278481012658228,0.5171518915816198,0.3053164556962025,0.6396835371512402
MLP,OSULeaf,mean,45,85,0.9449999928474426,0.495985727029438,0.44901426581800463,0.3568242640499554,0.5881757287974873
MLP,OSULeaf,mean,45,80,0.9449999928474426,0.5183290707587382,0.4266709220887044,0.37809036658141515,0.5669096262660275
MLP,OSULeaf,mean,45,75,0.9449999928474426,0.5221987315010571,0.4228012613463855,0.38224101479915434,0.5627589780482882
MLP,OSULeaf,mean,45,70,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,mean,45,65,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,mean,45,60,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,mean,45,55,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,mean,45,50,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,zero,45,95,0.9449999928474426,0.2564784053156146,0.688521587531828,0.22325581395348837,0.7217441788939543
MLP,OSULeaf,zero,45,90,0.9449999928474426,0.4278481012658228,0.5171518915816198,0.3053164556962025,0.6396835371512402
MLP,OSULeaf,zero,45,85,0.9449999928474426,0.495985727029438,0.44901426581800463,0.3568242640499554,0.5881757287974873
MLP,OSULeaf,zero,45,80,0.9449999928474426,0.5183290707587382,0.4266709220887044,0.37809036658141515,0.5669096262660275
MLP,OSULeaf,zero,45,75,0.9449999928474426,0.5221987315010571,0.4228012613463855,0.38224101479915434,0.5627589780482882
MLP,OSULeaf,zero,45,70,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,zero,45,65,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,zero,45,60,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,zero,45,55,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,zero,45,50,0.9449999928474426,0.5242105263157895,0.42078946653165317,0.38442105263157894,0.5605789402158636
MLP,OSULeaf,mean,50,95,0.9449999928474426,0.2978576364892882,0.6471423563581544,0.22598479612992398,0.7190151967175187
MLP,OSULeaf,mean,50,90,0.9449999928474426,0.4525469168900804,0.4924530759573622,0.3024128686327078,0.6425871242147349
MLP,OSULeaf,mean,50,85,0.9449999928474426,0.5043689320388349,0.4406310608086077,0.3422330097087379,0.6027669831387048
MLP,OSULeaf,mean,50,80,0.9449999928474426,0.5213314580403188,0.42366853480712385,0.36146272855133615,0.5835372642961065
MLP,OSULeaf,mean,50,75,0.9449999928474426,0.5228971962616823,0.42210279658576033,0.36355140186915885,0.5814485909782838
MLP,OSULeaf,mean,50,70,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,mean,50,65,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,mean,50,60,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,mean,50,55,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,mean,50,50,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,zero,50,95,0.9449999928474426,0.2978576364892882,0.6471423563581544,0.22598479612992398,0.7190151967175187
MLP,OSULeaf,zero,50,90,0.9449999928474426,0.4525469168900804,0.4924530759573622,0.3024128686327078,0.6425871242147349
MLP,OSULeaf,zero,50,85,0.9449999928474426,0.5043689320388349,0.4406310608086077,0.3422330097087379,0.6027669831387048
MLP,OSULeaf,zero,50,80,0.9449999928474426,0.5213314580403188,0.42366853480712385,0.36146272855133615,0.5835372642961065
MLP,OSULeaf,zero,50,75,0.9449999928474426,0.5228971962616823,0.42210279658576033,0.36355140186915885,0.5814485909782838
MLP,OSULeaf,zero,50,70,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,zero,50,65,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,zero,50,60,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,zero,50,55,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,zero,50,50,0.9449999928474426,0.523342670401494,0.42165732244594867,0.3641456582633053,0.5808543345841373
MLP,OSULeaf,mean,55,95,0.9449999928474426,0.3313565604151223,0.6136434324323203,0.23424759080800592,0.7107524020394367
MLP,OSULeaf,mean,55,90,0.9449999928474426,0.47803468208092487,0.46696531076651776,0.32543352601156067,0.619566466835882
MLP,OSULeaf,mean,55,85,0.9449999928474426,0.5201912858660999,0.42480870698134277,0.36238044633368754,0.5826195465137551
MLP,OSULeaf,mean,55,80,0.9449999928474426,0.524986849026828,0.4200131438206146,0.3655970541820095,0.5794029386654331
MLP,OSULeaf,mean,55,75,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,mean,55,70,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,mean,55,65,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,mean,55,60,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,mean,55,55,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,mean,55,50,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,zero,55,95,0.9449999928474426,0.3313565604151223,0.6136434324323203,0.23424759080800592,0.7107524020394367
MLP,OSULeaf,zero,55,90,0.9449999928474426,0.47803468208092487,0.46696531076651776,0.32543352601156067,0.619566466835882
MLP,OSULeaf,zero,55,85,0.9449999928474426,0.5201912858660999,0.42480870698134277,0.36238044633368754,0.5826195465137551
MLP,OSULeaf,zero,55,80,0.9449999928474426,0.524986849026828,0.4200131438206146,0.3655970541820095,0.5794029386654331
MLP,OSULeaf,zero,55,75,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,zero,55,70,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,zero,55,65,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,zero,55,60,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,zero,55,55,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,zero,55,50,0.9449999928474426,0.5267295597484277,0.4182704330990149,0.36792452830188677,0.5770754645455558
MLP,OSULeaf,mean,5,95,0.9449999928474426,0.037488570557756784,0.9075114222896858,0.045260591283145385,0.8997394015642972
MLP,OSULeaf,mean,5,90,0.9449999928474426,0.08549096238397655,0.859509030463466,0.0986809965803615,0.8463189962670812
MLP,OSULeaf,mean,5,85,0.9449999928474426,0.17238458280389665,0.772615410043546,0.18244387971198645,0.7625561131354561
MLP,OSULeaf,mean,5,80,0.9449999928474426,0.2866999546073536,0.658300038240089,0.28833408987743986,0.6566659029700028
MLP,OSULeaf,mean,5,75,0.9449999928474426,0.37972684929343964,0.565273143554003,0.37846372463882527,0.5665362682086174
MLP,OSULeaf,mean,5,70,0.9449999928474426,0.4460659898477157,0.4989340029997269,0.44465595036661026,0.5003440424808323
MLP,OSULeaf,mean,5,65,0.9449999928474426,0.49650752963793654,0.4484924632095061,0.4950977250881128,0.44990226775932984
MLP,OSULeaf,mean,5,60,0.9449999928474426,0.5236160795488995,0.4213839132985431,0.522100284969381,0.42289970787806164
MLP,OSULeaf,mean,5,55,0.9449999928474426,0.5332105513307985,0.4117894415166441,0.531606463878327,0.41339352896911563
MLP,OSULeaf,mean,5,50,0.9449999928474426,0.5389355084795493,0.40606448436789333,0.5373510944193416,0.40764889842810104
MLP,OSULeaf,zero,5,95,0.9449999928474426,0.037488570557756784,0.9075114222896858,0.045260591283145385,0.8997394015642972
MLP,OSULeaf,zero,5,90,0.9449999928474426,0.08549096238397655,0.859509030463466,0.0986809965803615,0.8463189962670812
MLP,OSULeaf,zero,5,85,0.9449999928474426,0.17238458280389665,0.772615410043546,0.18244387971198645,0.7625561131354561
MLP,OSULeaf,zero,5,80,0.9449999928474426,0.2866999546073536,0.658300038240089,0.28833408987743986,0.6566659029700028
MLP,OSULeaf,zero,5,75,0.9449999928474426,0.37972684929343964,0.565273143554003,0.37846372463882527,0.5665362682086174
MLP,OSULeaf,zero,5,70,0.9449999928474426,0.4460659898477157,0.4989340029997269,0.44465595036661026,0.5003440424808323
MLP,OSULeaf,zero,5,65,0.9449999928474426,0.49650752963793654,0.4484924632095061,0.4950977250881128,0.44990226775932984
MLP,OSULeaf,zero,5,60,0.9449999928474426,0.5236160795488995,0.4213839132985431,0.522100284969381,0.42289970787806164
MLP,OSULeaf,zero,5,55,0.9449999928474426,0.5332105513307985,0.4117894415166441,0.531606463878327,0.41339352896911563
MLP,OSULeaf,zero,5,50,0.9449999928474426,0.5389355084795493,0.40606448436789333,0.5373510944193416,0.40764889842810104
MLP,OSULeaf,mean,60,95,0.9449999928474426,0.2921615201900237,0.6528384726574189,0.23357086302454474,0.7114291298228979
MLP,OSULeaf,mean,60,90,0.9449999928474426,0.42712933753943216,0.5178706553080105,0.29652996845425866,0.648470024393184
MLP,OSULeaf,mean,60,85,0.9449999928474426,0.47758620689655173,0.4674137859508909,0.33448275862068966,0.610517234226753
MLP,OSULeaf,mean,60,80,0.9449999928474426,0.4944382647385984,0.4505617281088442,0.3426028921023359,0.6023971007451068
MLP,OSULeaf,mean,60,75,0.9449999928474426,0.5049019607843137,0.4400980320631289,0.34477124183006536,0.6002287510173773
MLP,OSULeaf,mean,60,70,0.9449999928474426,0.5125870380289234,0.43241295481851927,0.3465452597750402,0.5984547330724024
MLP,OSULeaf,mean,60,65,0.9449999928474426,0.5182636315510852,0.4267363612963574,0.3478030704076231,0.5971969224398195
MLP,OSULeaf,mean,60,60,0.9449999928474426,0.5197889182058048,0.4252110746416379,0.34775725593667545,0.5972427369107671
MLP,OSULeaf,mean,60,55,0.9449999928474426,0.5225603357817419,0.42243965706570075,0.34942287513116477,0.5955771177162779
MLP,OSULeaf,mean,60,50,0.9449999928474426,0.5230607966457023,0.42193919620174036,0.350104821802935,0.5948951710445076
MLP,OSULeaf,zero,60,95,0.9449999928474426,0.2921615201900237,0.6528384726574189,0.23357086302454474,0.7114291298228979
MLP,OSULeaf,zero,60,90,0.9449999928474426,0.42712933753943216,0.5178706553080105,0.29652996845425866,0.648470024393184
MLP,OSULeaf,zero,60,85,0.9449999928474426,0.47758620689655173,0.4674137859508909,0.33448275862068966,0.610517234226753
MLP,OSULeaf,zero,60,80,0.9449999928474426,0.4944382647385984,0.4505617281088442,0.3426028921023359,0.6023971007451068
MLP,OSULeaf,zero,60,75,0.9449999928474426,0.5049019607843137,0.4400980320631289,0.34477124183006536,0.6002287510173773
MLP,OSULeaf,zero,60,70,0.9449999928474426,0.5125870380289234,0.43241295481851927,0.3465452597750402,0.5984547330724024
MLP,OSULeaf,zero,60,65,0.9449999928474426,0.5182636315510852,0.4267363612963574,0.3478030704076231,0.5971969224398195
MLP,OSULeaf,zero,60,60,0.9449999928474426,0.5197889182058048,0.4252110746416379,0.34775725593667545,0.5972427369107671
MLP,OSULeaf,zero,60,55,0.9449999928474426,0.5225603357817419,0.42243965706570075,0.34942287513116477,0.5955771177162779
MLP,OSULeaf,zero,60,50,0.9449999928474426,0.5230607966457023,0.42193919620174036,0.350104821802935,0.5948951710445076
MLP,OSULeaf,mean,65,95,0.9449999928474426,0.32945091514143093,0.6155490777060117,0.23460898502495842,0.7103910078224842
MLP,OSULeaf,mean,65,90,0.9449999928474426,0.47196870925684486,0.47303128359059776,0.3076923076923077,0.6373076851551349
MLP,OSULeaf,mean,65,85,0.9449999928474426,0.506398537477148,0.4386014553702946,0.33577087141986595,0.6092291214275767
MLP,OSULeaf,mean,65,80,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,mean,65,75,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,mean,65,70,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,mean,65,65,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,mean,65,60,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,mean,65,55,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,mean,65,50,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,zero,65,95,0.9449999928474426,0.32945091514143093,0.6155490777060117,0.23460898502495842,0.7103910078224842
MLP,OSULeaf,zero,65,90,0.9449999928474426,0.47196870925684486,0.47303128359059776,0.3076923076923077,0.6373076851551349
MLP,OSULeaf,zero,65,85,0.9449999928474426,0.506398537477148,0.4386014553702946,0.33577087141986595,0.6092291214275767
MLP,OSULeaf,zero,65,80,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,zero,65,75,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,zero,65,70,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,zero,65,65,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,zero,65,60,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,zero,65,55,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,zero,65,50,0.9449999928474426,0.515839808726838,0.42916018412060464,0.34548714883442916,0.5995128440130135
MLP,OSULeaf,mean,70,95,0.9449999928474426,0.3031634446397188,0.6418365482077238,0.24956063268892795,0.6954393601585147
MLP,OSULeaf,mean,70,90,0.9449999928474426,0.4269503546099291,0.5180496382375135,0.3099290780141844,0.6350709148332583
MLP,OSULeaf,mean,70,85,0.9449999928474426,0.4719321148825065,0.4730678779649361,0.34464751958224543,0.6003524732651973
MLP,OSULeaf,mean,70,80,0.9449999928474426,0.4873417721518987,0.4576582206955439,0.3512658227848101,0.5937341700626325
MLP,OSULeaf,mean,70,75,0.9449999928474426,0.4968944099378882,0.44810558290955443,0.3552795031055901,0.5897204897418525
MLP,OSULeaf,mean,70,70,0.9449999928474426,0.5039755351681957,0.4410244576792469,0.35718654434250763,0.587813448504935
MLP,OSULeaf,mean,70,65,0.9449999928474426,0.5105612552806277,0.43443873756681495,0.3596861798430899,0.5853138130043527
MLP,OSULeaf,mean,70,60,0.9449999928474426,0.5120336943441637,0.43296629850327895,0.35980746089049337,0.5851925319569493
MLP,OSULeaf,mean,70,55,0.9449999928474426,0.51437125748503,0.43062873536241264,0.36047904191616764,0.584520950931275
MLP,OSULeaf,mean,70,50,0.9449999928474426,0.5152420800956365,0.4297579127518061,0.3616258218768679,0.5833741709705746
MLP,OSULeaf,zero,70,95,0.9449999928474426,0.3031634446397188,0.6418365482077238,0.24956063268892795,0.6954393601585147
MLP,OSULeaf,zero,70,90,0.9449999928474426,0.4269503546099291,0.5180496382375135,0.3099290780141844,0.6350709148332583
MLP,OSULeaf,zero,70,85,0.9449999928474426,0.4719321148825065,0.4730678779649361,0.34464751958224543,0.6003524732651973
MLP,OSULeaf,zero,70,80,0.9449999928474426,0.4873417721518987,0.4576582206955439,0.3512658227848101,0.5937341700626325
MLP,OSULeaf,zero,70,75,0.9449999928474426,0.4968944099378882,0.44810558290955443,0.3552795031055901,0.5897204897418525
MLP,OSULeaf,zero,70,70,0.9449999928474426,0.5039755351681957,0.4410244576792469,0.35718654434250763,0.587813448504935
MLP,OSULeaf,zero,70,65,0.9449999928474426,0.5105612552806277,0.43443873756681495,0.3596861798430899,0.5853138130043527
MLP,OSULeaf,zero,70,60,0.9449999928474426,0.5120336943441637,0.43296629850327895,0.35980746089049337,0.5851925319569493
MLP,OSULeaf,zero,70,55,0.9449999928474426,0.51437125748503,0.43062873536241264,0.36047904191616764,0.584520950931275
MLP,OSULeaf,zero,70,50,0.9449999928474426,0.5152420800956365,0.4297579127518061,0.3616258218768679,0.5833741709705746
MLP,OSULeaf,mean,75,95,0.9449999928474426,0.3686553873552983,0.5763446054921444,0.2350845948352627,0.70991539801218
MLP,OSULeaf,mean,75,90,0.9449999928474426,0.48180494905385735,0.4631950437935853,0.3034934497816594,0.6415065430657833
MLP,OSULeaf,mean,75,85,0.9449999928474426,0.5024458420684835,0.4425541507789591,0.3214535290006988,0.6235464638467438
MLP,OSULeaf,mean,75,80,0.9449999928474426,0.5045233124565066,0.440476680390936,0.3235908141962422,0.6214091786512004
MLP,OSULeaf,mean,75,75,0.9449999928474426,0.5045233124565066,0.440476680390936,0.3235908141962422,0.6214091786512004
MLP,OSULeaf,mean,75,70,0.9449999928474426,0.5045233124565066,0.440476680390936,0.3235908141962422,0.6214091786512004
MLP,OSULeaf,mean,75,65,0.9449999928474426,0.5045233124565066,0.440476680390936,0.3235908141962422,0.6214091786512004
MLP,OSULeaf,mean,75,60,0.9449999928474426,0.5045233124565066,0.440476680390936,0.3235908141962422,0.6214091786512004
MLP,OSULeaf,mean,75,55,0.9449999928474426,0.5045233124565066,0.440476680390936,0.3235908141962422,0.6214091786512004
