best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
2.9885175536037423e-05,0.4971519112586975,1.0,0.75,9.999999747378752e-05,1499
